topic,term,beta
9,gynecology,4.13572674186212e-292
10,gynecology,3.3149218478202556e-280
1,owola,2.1190345599694173e-285
2,owola,5.896985648138945e-295
3,owola,3.6500918632933006e-291
4,owola,1.0846847963554211e-279
5,owola,8.145852323742276e-293
6,owola,1.053017839275683e-4
7,owola,8.918700207834008e-200
8,owola,2.9862332163816694e-17
9,owola,3.9916546323460364e-294
10,owola,2.4299807390055527e-282
1,posted,8.711209640113336e-285
2,posted,6.706573588326434e-294
3,posted,5.661561162082686e-290
4,posted,8.098962397339245e-279
5,posted,4.1578999831481687e-290
6,posted,8.424142714209243e-5
7,posted,2.0764841039122102e-203
8,posted,5.8439726363834234e-18
9,posted,5.293908996963554e-293
10,posted,1.2842660432346206e-280
1,provincial,5.264365135520678e-25
2,provincial,1.1424687883792605e-258
3,provincial,8.915422665332933e-283
4,provincial,5.807166109780644e-271
5,provincial,7.730988943330177e-37
6,provincial,1.2635785519918454e-4
7,provincial,5.808412667862071e-26
8,provincial,2.042941865464985e-9
9,provincial,1.4897896597646122e-44
10,provincial,7.831597113914531e-274
1,maximo,7.7117250099436e-212
2,maximo,3.217037089054997e-5
3,maximo,3.4078092756371946e-248
4,maximo,2.559909418846536e-237
5,maximo,1.0310116492411333e-157
6,maximo,6.318107035657848e-5
7,maximo,1.755263749346974e-299
8,maximo,1.5942452379907635e-272
9,maximo,1.1644929679455508e-51
10,maximo,3.357062507708617e-254
1,emilio,3.3985554176275956e-286
2,emilio,8.042592722637499e-5
3,emilio,7.357939487055827e-290
4,emilio,4.013566518910847e-282
5,emilio,6.184985804561686e-294
6,emilio,6.318107035657848e-5
7,emilio,1.0813995542881517e-300
8,emilio,1.0344594672267434e-299
9,emilio,7.098945460565932e-299
10,emilio,5.197767881839214e-22
1,divisional,3.124158957929382e-265
2,divisional,2.9601639623675523e-227
3,divisional,6.6364337611859266e-285
4,divisional,6.806597356762648e-274
5,divisional,8.851988065515821e-282
6,divisional,4.666826797357719e-281
7,divisional,2.0313070490310712e-207
8,divisional,5.0198278263252714e-5
9,divisional,8.475347114513105e-224
10,divisional,3.6553280555270777e-275
1,lorenza,2.2243671206410927e-274
2,lorenza,1.6085185445274953e-5
3,lorenza,3.320305273241585e-32
4,lorenza,2.141655080182492e-4
5,lorenza,3.683833640495413e-277
6,lorenza,3.353603314628421e-19
7,lorenza,2.364292050660996e-288
8,lorenza,2.253094367568123e-285
9,lorenza,1.9004914952022133e-12
10,lorenza,1.252697441292325e-4
1,recondition,6.584970481802059e-240
2,recondition,1.6631791128911767e-69
3,recondition,8.678302498554206e-272
4,recondition,2.666420353373834e-273
5,recondition,3.306171738168961e-281
6,recondition,3.695237549265229e-266
7,recondition,3.4070362063813805e-294
8,recondition,1.3730886632009437e-292
9,recondition,5.43979656837408e-5
10,recondition,1.6974481439684553e-256
1,pounds,1.549060897526106e-4
2,pounds,6.223711513703439e-48
3,pounds,6.507793963214561e-7
4,pounds,3.15590430624699e-5
5,pounds,4.561607071084436e-56
6,pounds,7.717299978889113e-39
7,pounds,4.689370214072364e-45
8,pounds,3.2449611689591714e-141
9,pounds,3.82878730124357e-5
10,pounds,5.573760408222903e-247
1,array,2.765509393714599e-25
2,array,2.4631389680011593e-276
3,array,3.530426022717878e-5
4,array,1.3245107721919679e-37
5,array,2.3991594563057272e-32
6,array,3.8891863878846324e-5
7,array,1.0554651319552035e-281
8,array,1.1766093856893882e-141
9,array,2.8767844460109584e-5
10,array,4.358916061088781e-50
1,apoyan,2.236604e-317
2,apoyan,7.977106711572174e-6
3,apoyan,7.6e-322
4,apoyan,1.0454532071e-312
5,apoyan,2.6e-322
6,apoyan,1.59e-320
7,apoyan,3.720075976020836e-44
8,apoyan,0.0
9,apoyan,6.202426927439898e-80
10,apoyan,1.4452900718625722e-4
1,ayudara,8.019e-320
2,ayudara,3.720075976020836e-44
3,ayudara,8.778486309949187e-116
4,ayudara,2.6678443566552926e-286
5,ayudara,0.0
6,ayudara,4.4e-323
7,ayudara,3.720075976020836e-44
8,ayudara,3.720075976020836e-44
9,ayudara,4.7515371057483626e-82
10,ayudara,1.6498409869730268e-4
1,confianza,2.0841664853874073e-287
2,confianza,3.7808554908431605e-194
3,confianza,4.359440926748852e-196
4,confianza,5.095826905090828e-56
5,confianza,1.1531876308047363e-288
6,confianza,8.521122860472857e-5
7,confianza,4.4958737381793246e-110
8,confianza,5.403797471067113e-295
9,confianza,7.258697413711829e-64
10,confianza,2.868228480571727e-4
1,generacin,8.5809050012217e-5
2,generacin,1.417811349046363e-220
3,generacin,4.2301031223978307e-22
4,generacin,7.411610138883294e-266
5,generacin,2.4251464787661263e-25
6,generacin,2.161283959126011e-26
7,generacin,2.1895153093934767e-291
8,generacin,4.5466016872601034e-291
9,generacin,7.662323300682223e-12
10,generacin,8.249204860849545e-5
1,madres,3.070894818556743e-20
2,madres,1.0659084801233301e-281
3,madres,2.0220309152216593e-26
4,madres,4.2596946725827266e-19
5,madres,1.297285116679502e-283
6,madres,4.2120713571051975e-5
7,madres,1.5129674120529411e-30
8,madres,1.1129616774019122e-287
9,madres,9.49648959061315e-56
10,madres,8.249204934865163e-5
1,theatre,7.389897324040757e-285
2,theatre,4.2071613670211096e-293
3,theatre,4.303491286778568e-290
4,theatre,3.4274223954043177e-280
5,theatre,1.765438846623735e-289
6,theatre,8.424142714210471e-5
7,theatre,4.824249991308385e-231
8,theatre,1.0980332521832632e-21
9,theatre,9.920656965108518e-294
10,theatre,9.683059610449679e-282
1,nyamasaria,1.3031684385213847e-48
2,nyamasaria,1.5214705794628307e-288
3,nyamasaria,3.8907108486663144e-281
4,nyamasaria,3.3091244609642416e-272
5,nyamasaria,4.125109359429325e-271
6,nyamasaria,2.742911467537359e-65
7,nyamasaria,2.2472193404989084e-25
8,nyamasaria,9.0356900873855e-5
9,nyamasaria,1.7636570475323317e-285
10,nyamasaria,3.620930692601385e-266
1,oloo,1.4403905591696142e-53
2,oloo,6.343209352530831e-293
3,oloo,7.204312795818768e-286
4,oloo,2.2112038165167945e-277
5,oloo,2.6873483477318276e-284
6,oloo,8.195005553026024e-280
7,oloo,6.7249635511099065e-49
8,oloo,5.0198278263252714e-5
9,oloo,4.135402000584261e-289
10,oloo,1.3761264684554432e-278
1,leonor,3.9789480844212174e-9
2,leonor,3.7320063182029868e-205
3,leonor,6.929359425314977e-5
4,leonor,1.507444432521802e-25
5,leonor,3.582671362812155e-27
6,leonor,2.4842689599892637e-274
7,leonor,2.619431883955469e-284
8,leonor,7.760573909919051e-281
9,leonor,1.0879403955092521e-4
10,leonor,1.8353933393731086e-247
1,macors,1.637935057566224e-19
2,macors,1.897438531668279e-243
3,macors,1.0052093784424275e-25
4,macors,1.0722929858480848e-36
5,macors,3.3969660817499907e-38
6,macors,1.6848285428420912e-4
7,macors,5.1481592059377585e-160
8,macors,3.9352788492588724e-48
9,macors,1.4106494685086378e-37
10,macors,2.0541745610961873e-196
1,bedsheets,3.161927055911468e-56
2,bedsheets,9.071326289702754e-283
3,bedsheets,1.7143551564644087e-23
4,bedsheets,1.6859885485349707e-4
5,bedsheets,1.2279270269716243e-231
6,bedsheets,2.3020081509544136e-5
7,bedsheets,1.3026675609570495e-25
8,bedsheets,7.133580417572378e-17
9,bedsheets,9.605467590474202e-29
10,bedsheets,1.4171239594408297e-49
1,lends,9.234146505658825e-266
2,lends,4.266160917552662e-271
3,lends,1.541341577547891e-5
4,lends,1.6220168385675263e-20
5,lends,3.6364518126661477e-245
6,lends,1.3328332405688817e-4
7,lends,3.2663090429460686e-21
8,lends,2.792649582519228e-5
9,lends,1.0816295603654391e-279
10,lends,3.039651392292719e-268
1,headquarters,9.802335142615636e-262
2,headquarters,3.5835541372264067e-271
3,headquarters,4.745082880279644e-41
4,headquarters,2.7102652146818846e-237
5,headquarters,9.963854670203085e-275
6,headquarters,2.106035678552621e-5
7,headquarters,1.335346388797681e-287
8,headquarters,3.011896695795163e-5
9,headquarters,2.0137099588127664e-57
10,headquarters,1.6266003440862888e-236
1,fabrication,3.0367620300685324e-5
2,fabrication,2.4982285317460965e-287
3,fabrication,7.0895730332494e-12
4,fabrication,1.2679853203788655e-4
5,fabrication,5.493317071869146e-282
6,fabrication,7.907592363909785e-105
7,fabrication,4.982141357713742e-68
8,fabrication,3.6523627629036723e-28
9,fabrication,1.7683543223663286e-284
10,fabrication,2.9483617050020006e-212
1,nuria,1.376547974e-314
2,nuria,7.468884824607687e-5
3,nuria,6.2102e-319
4,nuria,1.33924254711486e-310
5,nuria,6.53234e-319
6,nuria,5.221707e-317
7,nuria,0.0
8,nuria,0.0
9,nuria,1.4e-322
10,nuria,1.3844923181378989e-4
1,solicita,3.3997e-320
2,solicita,1.1911066081450145e-263
3,solicita,0.0
4,solicita,3.841959e-317
5,solicita,0.0
6,solicita,5e-324
7,solicita,3.720075976020836e-44
8,solicita,3.720075976020836e-44
9,solicita,7.290827768007947e-75
10,solicita,1.6498409869730268e-4
1,voluteer,3.6453792e-316
2,voluteer,7.468884345075245e-5
3,voluteer,8.466e-320
4,voluteer,3.524687120356e-311
5,voluteer,5.9614e-320
6,voluteer,8.12367e-319
7,voluteer,0.0
8,voluteer,0.0
9,voluteer,2e-323
10,voluteer,1.384492441100778e-4
1,arrocero,2.1e-322
2,arrocero,6.434074178109993e-5
3,arrocero,0.0
4,arrocero,1.7346497e-317
5,arrocero,0.0
6,arrocero,0.0
7,arrocero,3.720075976020836e-44
8,arrocero,3.720075976020836e-44
9,arrocero,3.720075976020836e-44
10,arrocero,1.6248662792181034e-19
1,oro,4.4e-323
2,oro,6.434074178109989e-4
3,oro,0.0
4,oro,2.461593e-318
5,oro,0.0
6,oro,0.0
7,oro,3.720075976020836e-44
8,oro,3.720075976020836e-44
9,oro,3.720075976020836e-44
10,oro,9.13304553311446e-20
1,tierras,1.033e-321
2,tierras,1.1259629811692368e-4
3,tierras,0.0
4,tierras,3.99479e-318
5,tierras,0.0
6,tierras,0.0
7,tierras,3.720075976020836e-44
8,tierras,3.720075976020836e-44
9,tierras,3.720075976020836e-44
10,tierras,2.949256226288938e-18
1,usa,2.3546601911694484e-12
2,usa,4.988791853758583e-8
3,usa,1.8270136184260278e-11
4,usa,8.629340040935865e-5
5,usa,1.36788373226598e-25
6,usa,1.753760681345158e-5
7,usa,7.124601340412199e-238
8,usa,2.607499700467368e-10
9,usa,5.385946117721844e-272
10,usa,8.927539681729826e-5
1,vivido,1.5e-323
2,vivido,8.042592722637484e-5
3,vivido,0.0
4,vivido,4.929e-319
5,vivido,0.0
6,vivido,0.0
7,vivido,3.720075976020836e-44
8,vivido,3.720075976020836e-44
9,vivido,3.720075976020836e-44
10,vivido,3.3140263057011714e-19
1,sembrar,2.7038999625e-313
2,sembrar,4.0268415010807744e-5
3,sembrar,4.538956e-317
4,sembrar,1.714021569004595e-309
5,sembrar,6.26174e-319
6,sembrar,2.42331067e-316
7,sembrar,0.0
8,sembrar,2e-323
9,sembrar,8.345e-321
10,sembrar,6.17268471858098e-5
1,tenia,9.30375790098003e-103
2,tenia,1.0666086073872679e-10
3,tenia,1.2572653e-316
4,tenia,1.0665775322156045e-63
5,tenia,4.9152674e-317
6,tenia,1.0912044298739424e-288
7,tenia,5e-324
8,tenia,1.8700642151513073e-87
9,tenia,1.1252068574574872e-59
10,tenia,1.6498382519492327e-4
1,ido,2.7570690396103937e-85
2,ido,1.781604904751763e-113
3,ido,5e-324
4,ido,5.0821885e-317
5,ido,4.9e-321
6,ido,1.5e-323
7,ido,3.720075976020836e-44
8,ido,3.720075976020836e-44
9,ido,8.757957616445311e-69
10,ido,3.712142220689312e-4
1,oficio,1.2743013894e-314
2,oficio,0.0
3,oficio,0.0
4,oficio,1.2969305e-316
5,oficio,2.3155022619673594e-66
6,oficio,2e-323
7,oficio,3.720075976020836e-44
8,oficio,3.720075976020836e-44
9,oficio,1.282029550002198e-61
10,oficio,1.6498409869730268e-4
1,conocimiento,8.264470684554297e-85
2,conocimiento,1.5e-323
3,conocimiento,2.89e-321
4,conocimiento,1.35151466075373e-310
5,conocimiento,1.63e-322
6,conocimiento,2.322395e-318
7,conocimiento,0.0
8,conocimiento,5.418961686451335e-91
9,conocimiento,1.4246184554173537e-61
10,conocimiento,2.0623012337162816e-4
1,costura,1.335766e-316
2,costura,0.0
3,costura,2.735127e-316
4,costura,7.09948538724e-313
5,costura,1.53e-322
6,costura,4.1531e-319
7,costura,3.720075976020836e-44
8,costura,3.720075976020836e-44
9,costura,1.9456807443390296e-63
10,costura,1.6498409869730268e-4
1,zapatos,7.53e-321
2,zapatos,3.720075976020836e-44
3,zapatos,1e-323
4,zapatos,2.3738919e-316
5,zapatos,0.0
6,zapatos,2.5e-323
7,zapatos,3.720075976020836e-44
8,zapatos,3.720075976020836e-44
9,zapatos,3.720075976020836e-44
10,zapatos,2.4747614804595386e-4
1,espaa,1.7925314e-317
2,espaa,0.0
3,espaa,4.168985e-318
4,espaa,2.725172921e-314
5,espaa,8e-323
6,espaa,7.575e-320
7,espaa,3.720075976020836e-44
8,espaa,0.0
9,espaa,1.7468095170149425e-59
10,espaa,1.6498409869730268e-4
1,compro,1.8943094e-317
2,compro,3.720075976020836e-44
3,compro,0.0
4,compro,1.52701e-318
5,compro,3.1701123576169932e-65
6,compro,0.0
7,compro,3.720075976020836e-44
8,compro,3.720075976020836e-44
9,compro,1.7814867380169145e-72
10,compro,1.6498409869730268e-4
1,confecciona,3.7e-322
2,confecciona,3.720075976020836e-44
3,confecciona,0.0
4,confecciona,1.467064e-318
5,confecciona,0.0
6,confecciona,0.0
7,confecciona,3.720075976020836e-44
8,confecciona,3.720075976020836e-44
9,confecciona,1.1499653745071322e-67
10,confecciona,1.6498409869730268e-4
1,provee,3.155655568521995e-276
2,provee,5.870197020542241e-284
3,provee,1.667188157320368e-13
4,provee,7.31544107387744e-13
5,provee,2.159699582789501e-62
6,provee,2.106035622582565e-5
7,provee,3.195950479465283e-291
8,provee,4.979543251142292e-287
9,provee,2.5839704656154436e-60
10,provee,2.062301233716289e-4
1,siendo,9.99323601784297e-79
2,siendo,3.720075976020836e-44
3,siendo,3.720075976020836e-44
4,siendo,4.5103e-320
5,siendo,3.720075976020836e-44
6,siendo,0.0
7,siendo,3.720075976020836e-44
8,siendo,3.720075976020836e-44
9,siendo,1.845483138088899e-77
10,siendo,2.0623012337162816e-4
1,inversiones,6.424338587831408e-288
2,inversiones,1.5853577442626647e-253
3,inversiones,6.706836376562622e-27
4,inversiones,2.893605264829411e-258
5,inversiones,3.7433137454048634e-293
6,inversiones,2.2228462842181194e-9
7,inversiones,6.489296794985632e-299
8,inversiones,2.5539418897255733e-299
9,inversiones,4.3950941950494826e-54
10,inversiones,2.0622576999938406e-4
1,pensando,2.6583612985704064e-241
2,pensando,2.1728929139674073e-293
3,pensando,1.5358074449431834e-36
4,pensando,6.397875824361083e-64
5,pensando,1.7080283570405183e-289
6,pensando,5.7527083879289934e-5
7,pensando,2.973130692749287e-61
8,pensando,8.901439419753256e-295
9,pensando,3.2204325950152613e-289
10,pensando,9.3565198209587e-5
1,nicer,4.881317238927979e-11
2,nicer,6.443078788832078e-239
3,nicer,5.1970195689862385e-5
4,nicer,7.716740034676899e-27
5,nicer,5.658077531779677e-25
6,nicer,4.212071250218509e-5
7,nicer,6.927437708577329e-183
8,nicer,4.006299469852618e-65
9,nicer,2.7198960323541567e-5
10,nicer,2.0373926895816851e-227
1,enero,6.484697396e-315
2,enero,5.790666760298992e-4
3,enero,4.2e-322
4,enero,4.0147457497e-314
5,enero,5.492608894709461e-108
6,enero,3.216164852638329e-92
7,enero,5.315588008641803e-119
8,enero,0.0
9,enero,1.8945239767535027e-297
10,enero,5.0927808577e-314
1,freshwater,5.12432e-318
2,freshwater,1.2868148356219987e-4
3,freshwater,8e-322
4,freshwater,8.6224800875e-314
5,freshwater,2.053e-320
6,freshwater,2.3855103042464636e-87
7,freshwater,4.395367327968794e-303
8,freshwater,0.0
9,freshwater,5.122512732647899e-298
10,freshwater,6.30824714175e-313
1,suerte,1.283726e-317
2,suerte,1.9302222534329968e-4
3,suerte,3e-323
4,suerte,8.528236395e-315
5,suerte,1.3172673864578694e-85
6,suerte,2.584e-320
7,suerte,1e-323
8,suerte,0.0
9,suerte,0.0
10,suerte,4.5221459077e-314
1,kadet,9.640389466174008e-43
2,kadet,7.144122058824973e-72
3,kadet,3.971524548015809e-281
4,kadet,1.4923376421273498e-63
5,kadet,7.59788096280483e-56
6,kadet,1.5292300596549688e-17
7,kadet,8.693288843742298e-66
8,kadet,0.0016565431826873343
9,kadet,8.071289563791611e-66
10,kadet,6.25176593471212e-279
1,propane,1.7890319955710998e-176
2,propane,1.5098924428254817e-51
3,propane,3.1269641253279597e-279
4,propane,1.0388429090836538e-7
5,propane,3.261509348008139e-280
6,propane,8.399831127038075e-5
7,propane,6.229978682353061e-288
8,propane,2.5732700063505e-285
9,propane,1.3599491420935052e-5
10,propane,8.286889173961221e-5
1,1982,5.940630967993684e-232
2,1982,2.750821739337717e-40
3,1982,5.0372461710033283e-278
4,1982,2.5838948270450378e-250
5,1982,2.765178407408543e-234
6,1982,3.7626354068223353e-277
7,1982,4.2639152901653225e-99
8,1982,4.0158622610602205e-5
9,1982,3.901482407209792e-281
10,1982,3.7862470232172696e-271
1,amor,2.1010383017652854e-35
2,amor,3.995202208873142e-67
3,amor,5.040093083138935e-50
4,amor,1.5576571886665006e-6
5,amor,4.253098633823172e-285
6,amor,4.415073053323921e-4
7,amor,2.4427163802995427e-72
8,amor,3.112972265240276e-52
9,amor,9.030381470623907e-63
10,amor,5.903019685803134e-55
1,paz,5.9850228455951114e-49
2,paz,5.818023646574579e-253
3,paz,7.414773821376871e-42
4,paz,5.0014096445776205e-6
5,paz,9.894674603898845e-93
6,paz,3.9770592901292116e-4
7,paz,7.830469797820554e-81
8,paz,1.6774955329493472e-56
9,paz,1.497728515963329e-72
10,paz,2.3965783881139364e-56
1,martes,4.584916915818238e-28
2,martes,7.113954371651092e-238
3,martes,2.946999904422325e-52
4,martes,6.512984977873219e-25
5,martes,5.257152030189884e-162
6,martes,1.6848285428420942e-4
7,martes,3.271405566034472e-65
8,martes,3.7637038644565505e-279
9,martes,3.9423466397385034e-60
10,martes,1.3010648461773867e-48
1,pacuala,3.943412731662534e-210
2,pacuala,1.70718161666492e-232
3,pacuala,2.934775580238452e-41
4,pacuala,1.956714525233536e-238
5,pacuala,9.153715037695125e-124
6,pacuala,1.0530178392763078e-4
7,pacuala,5.5583670070245806e-64
8,pacuala,2.073508771738423e-277
9,pacuala,4.923966588567363e-58
10,pacuala,5.831564673428798e-273
1,peninsula,6.705740350819199e-62
2,peninsula,7.216939414715261e-58
3,peninsula,1.219379888525023e-36
4,peninsula,9.717817588733699e-40
5,peninsula,1.3125064493793795e-114
6,peninsula,2.1028236509172332e-4
7,peninsula,1.017663365436115e-289
8,peninsula,1.119440298853219e-81
9,peninsula,1.3806904537037992e-5
10,peninsula,9.06617092576242e-232
1,samana,1.2330834272440929e-40
2,samana,9.772741982877074e-66
3,samana,2.867201876425276e-34
4,samana,3.2014637349409376e-12
5,samana,4.2203174761607846e-51
6,samana,8.213539130731032e-4
7,samana,2.6541028572395793e-87
8,samana,3.756640077755344e-66
9,samana,9.442932477551959e-54
10,samana,2.823939134156018e-67
1,calcano,9.625734712136906e-218
2,calcano,1.8438996197462714e-240
3,calcano,6.50603753909829e-291
4,calcano,6.407564472561475e-14
5,calcano,4.3568497036456904e-288
6,calcano,2.1060356782399072e-4
7,calcano,4.609870437286301e-74
8,calcano,1.5231718172335302e-282
9,calcano,2.700441317906584e-292
10,calcano,2.5808714712342797e-278
1,espino,9.41037906388898e-46
2,espino,4.325184010616817e-242
3,espino,1.9484394116079785e-292
4,espino,5.857542148738137e-5
5,espino,1.1068802066915283e-290
6,espino,1.1883579443941285e-4
7,espino,4.800363004685513e-298
8,espino,5.75861267407172e-296
9,espino,4.96664262278904e-294
10,espino,4.837399525465216e-224
1,abundant,2.8765187722158905e-217
2,abundant,1.4785574595757378e-130
3,abundant,2.616663192410673e-265
4,abundant,2.0648684469377158e-18
5,abundant,1.519976871773561e-276
6,abundant,6.241285145395339e-5
7,abundant,1.6706331722137673e-282
8,abundant,1.0405872299725807e-5
9,abundant,1.1678695825426197e-282
10,abundant,3.543482464221265e-220
1,earthen,2.8603021871552946e-5
2,earthen,8.779547223109429e-291
3,earthen,2.879252431632903e-44
4,earthen,1.1388270074071541e-271
5,earthen,1.0442320812052952e-34
6,earthen,3.194572810893811e-274
7,earthen,5.307755737937046e-243
8,earthen,1.8448439868466516e-67
9,earthen,4.0798474262805566e-5
10,earthen,6.900453733691714e-267
1,rincon,3.1205934307281454e-55
2,rincon,1.267180177392783e-260
3,rincon,8.47215531967599e-37
4,rincon,4.522050083139726e-19
5,rincon,3.2202841223246e-286
6,rincon,8.424142714210441e-5
7,rincon,9.801730809239104e-294
8,rincon,1.2245005052481133e-288
9,rincon,9.270791115023219e-257
10,rincon,2.3434546211471006e-59
1,dina,1.2749613726078655e-276
2,dina,1.850974980706287e-61
3,dina,3.9869671554094295e-280
4,dina,1.7672580818342111e-258
5,dina,2.5260604661607678e-256
6,dina,6.635341854757115e-5
7,dina,4.563917306342835e-52
8,dina,9.888427049202747e-5
9,dina,2.3357719616761114e-232
10,dina,1.0942400330665752e-242
1,playa,2.570970861564852e-4
2,playa,1.0179469572095132e-57
3,playa,2.5963176783919934e-209
4,playa,8.522974733903032e-240
5,playa,1.855791682055886e-293
6,playa,2.130341672823084e-5
7,playa,2.2515251536087522e-263
8,playa,1.8401016242420302e-296
9,playa,1.1269307493574386e-56
10,playa,5.563616555715797e-216
1,amistad,5.4021222455868514e-241
2,amistad,9.752917480969596e-266
3,amistad,7.414624675808756e-35
4,amistad,1.993781137416933e-9
5,amistad,5.92386597080952e-52
6,amistad,1.2636116768337957e-4
7,amistad,4.413945608510878e-295
8,amistad,6.936388285465987e-284
9,amistad,1.4204422773730527e-51
10,amistad,3.8185411345344083e-244
1,motoconchos,1.012885925342058e-36
2,motoconchos,1.0531614743948165e-64
3,motoconchos,8.109303639550926e-40
4,motoconchos,1.1927130252199843e-18
5,motoconchos,3.436617800336728e-294
6,motoconchos,1.0530178392763022e-4
7,motoconchos,4.444674699306714e-300
8,motoconchos,2.567769353855893e-58
9,motoconchos,3.1770518528517894e-292
10,motoconchos,5.1708833800491424e-257
1,puerto,7.754955495296037e-9
2,puerto,3.5107361804209867e-72
3,puerto,3.588526246295487e-44
4,puerto,5.436828694441739e-9
5,puerto,3.822007305486233e-56
6,puerto,0.0013057337573934528
7,puerto,2.656956013327219e-55
8,puerto,1.7478060408972958e-70
9,puerto,3.0418786683327975e-36
10,puerto,9.780694271830797e-50
1,advancing,5.174452739835836e-262
2,advancing,6.22843646197237e-186
3,advancing,8.673229133615142e-35
4,advancing,6.102745032556011e-5
5,advancing,1.0841338378545785e-279
6,advancing,1.1763912432235795e-4
7,advancing,8.061775954168846e-285
8,advancing,2.8880811420169847e-77
9,advancing,3.990495350268992e-13
10,advancing,2.3801058340061364e-250
1,leo,9.881174189270667e-272
2,leo,4.07702391758279e-56
3,leo,1.211697156657788e-34
4,leo,4.861817178455802e-18
5,leo,1.0432367293780331e-140
6,leo,4.3709875604582724e-280
7,leo,2.542882704405883e-63
8,leo,2.07853667929914e-87
9,leo,5.439796568373925e-5
10,leo,3.2375122257436483e-52
1,fan,1.2931748265250904e-24
2,fan,1.7808188944185264e-63
3,fan,5.632107932717279e-260
4,fan,1.1579443384781463e-15
5,fan,2.8907648707218418e-5
6,fan,7.069357027380559e-5
7,fan,1.424251048507639e-36
8,fan,3.8083682060484486e-261
9,fan,3.0353224297786105e-105
10,fan,1.9856606977069357e-67
1,careers,3.739678370698204e-13
2,careers,1.23991822805813e-66
3,careers,3.2304088571910616e-35
4,careers,2.182142535257851e-28
5,careers,1.9801308179636414e-275
6,careers,1.2636214071315742e-4
7,careers,6.420899159715837e-24
8,careers,5.113433498322228e-279
9,careers,1.359949124312957e-5
10,careers,5.089115022632559e-173
1,cozy,1.7668802561583325e-38
2,cozy,2.0757850167000344e-33
3,cozy,4.707636836158802e-159
4,cozy,5.2475728311252485e-43
5,cozy,1.10404973314342e-288
6,cozy,4.187362967849786e-46
7,cozy,5.15450870997105e-50
8,cozy,1.0340870357036804e-56
9,cozy,8.159694852561115e-5
10,cozy,4.4114815114924906e-210
1,gregg,3.0716211264808e-39
2,gregg,1.389665125796639e-60
3,gregg,3.6131365825522906e-52
4,gregg,3.940354567706342e-50
5,gregg,1.4639275617213197e-32
6,gregg,3.304772888778543e-248
7,gregg,3.820600676260213e-50
8,gregg,2.1166425240283e-290
9,gregg,9.51964399465464e-5
10,gregg,4.124602467432574e-5
1,mayo,1.1239056741975032e-4
2,mayo,2.1600630059452168e-71
3,mayo,9.347882238615483e-50
4,mayo,1.7233835867725113e-240
5,mayo,7.877938897452106e-281
6,mayo,8.748812787658071e-29
7,mayo,5.0294984888956696e-36
8,mayo,1.5349089058831507e-286
9,mayo,9.611447673098113e-7
10,mayo,7.292115688441341e-35
1,bware,4.695809996721389e-29
2,bware,2.848368057982765e-275
3,bware,1.3548067683544316e-54
4,bware,5.536947399639105e-271
5,bware,3.7817953470513197e-280
6,bware,3.4025223815454323e-208
7,bware,1.3382219452873926e-21
8,bware,1.2047586783180655e-4
9,bware,1.2103545106609556e-69
10,bware,2.6984933921723768e-273
1,migori,4.780577191061591e-31
2,migori,1.6381666007825914e-282
3,migori,7.919673549043903e-41
4,migori,7.783099754803769e-271
5,migori,4.737309273738816e-237
6,migori,6.226651616038759e-206
7,migori,7.570905899185072e-25
8,migori,1.2047586783180655e-4
9,migori,1.646152434858016e-66
10,migori,2.4678836272253133e-272
1,club,7.361030501342328e-17
2,club,1.002195832426491e-76
3,club,1.6149331226476484e-7
4,club,5.856157258035455e-5
5,club,1.1148475062901123e-171
6,club,1.607669364984933e-4
7,club,2.7969186278864487e-39
8,club,3.397527041430809e-24
9,club,8.32608286409495e-51
10,club,2.0498797709142205e-231
1,munoz,7.061349521646653e-32
2,munoz,5.25064191706549e-231
3,munoz,1.211488036881357e-60
4,munoz,4.726258574194245e-214
5,munoz,2.0883193953603798e-188
6,munoz,1.4742249749868323e-4
7,munoz,8.640975012132346e-83
8,munoz,3.909525731858781e-82
9,munoz,3.101971307944067e-34
10,munoz,8.522059603167045e-52
1,palma,1.7220042866089596e-16
2,palma,2.031921916715405e-126
3,palma,1.3328080056041422e-10
4,palma,1.1154452983051008e-21
5,palma,1.2103008777197808e-58
6,palma,1.2636197868124408e-4
7,palma,6.549640308371349e-31
8,palma,3.5277380229739893e-268
9,palma,9.493610089851335e-23
10,palma,6.667422416359448e-50
1,gallon,7.066044322382675e-11
2,gallon,6.07053482850884e-52
3,gallon,1.0392791455235909e-4
4,gallon,5.836924653321899e-183
5,gallon,1.62841317635461e-95
6,gallon,1.5116268761764848e-8
7,gallon,2.8261647051286212e-84
8,gallon,8.967430085424508e-151
9,gallon,2.934546256006443e-51
10,gallon,2.7834018380786823e-269
1,jay,5.0683375580315636e-42
2,jay,1.2026555653961761e-293
3,jay,6.0670185313181494e-179
4,jay,9.431839888453166e-36
5,jay,3.52476237944181e-46
6,jay,4.013337032452774e-175
7,jay,6.003969762471234e-298
8,jay,7.335520278823533e-290
9,jay,6.799745710467593e-5
10,jay,1.2362242105546074e-273
1,osborne,1.0460902685276384e-41
2,osborne,1.399863033935981e-293
3,osborne,6.848054291035577e-179
4,osborne,8.989046650807779e-36
5,osborne,5.218486168803806e-46
6,osborne,4.8330942755489165e-175
7,osborne,2.2648613562213232e-298
8,osborne,1.0595375327614266e-289
9,osborne,6.799745710467593e-5
10,osborne,8.302107518098632e-273
